Date,Warehouse,Product,Category,Price_IDR,Promotion,Demand_Raw,Stockout_Occurred,Sales_Actual
2023-01-26,Medan,SKU_KOPI_GAYO,Food & Beverage,176000,1,63,0,63
2023-01-26,Medan,SKU_BATIK_TULIS,Fashion Premium,960000,1,11,0,11
2023-01-26,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,52,0,52
2023-01-26,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,6,0,6
2023-01-26,Makassar,SKU_BATIK_TULIS,Fashion Premium,960000,1,5,0,5
2023-01-27,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,159,0,159
2023-01-27,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,102,0,102
2023-01-27,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,23,0,23
2023-01-27,Surabaya,SKU_HIJAB_INSTAN,Fashion,52000,1,162,0,162
2023-01-27,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,56,0,56
2023-01-27,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2023-01-27,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,68,0,68
2023-01-27,Medan,SKU_KOPI_GAYO,Food & Beverage,176000,1,43,0,43
2023-01-27,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2023-01-27,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,55,0,55
2023-01-27,Makassar,SKU_KOPI_GAYO,Food & Beverage,176000,1,7,0,7
2023-01-27,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-01-28,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,198,0,198
2023-01-28,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,96,0,96
2023-01-28,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,26,0,26
2023-01-28,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,127,0,127
2023-01-28,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,59,0,59
2023-01-28,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,15,0,15
2023-01-28,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,121,0,121
2023-01-28,Medan,SKU_KOPI_GAYO,Food & Beverage,176000,1,61,0,61
2023-01-28,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2023-01-28,Makassar,SKU_HIJAB_INSTAN,Fashion,52000,1,4,0,4
2023-01-28,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,7,0,7
2023-01-28,Makassar,SKU_BATIK_TULIS,Fashion Premium,960000,1,6,0,6
2023-01-29,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,187,0,187
2023-01-29,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,85,0,85
2023-01-29,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,19,0,19
2023-01-29,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,113,0,113
2023-01-29,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,46,0,46
2023-01-29,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2023-01-29,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,60,0,60
2023-01-29,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,35,0,35
2023-01-29,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,8,0,8
2023-01-29,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,37,0,37
2023-01-29,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,35,0,35
2023-01-29,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2023-01-30,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,111,0,111
2023-01-30,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,85,0,85
2023-01-30,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2023-01-30,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,80,0,80
2023-01-30,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,38,0,38
2023-01-30,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-01-30,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,67,0,67
2023-01-30,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,39,0,39
2023-01-30,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,1,0
2023-01-30,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,15,0,15
2023-01-30,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,12,0,12
2023-01-30,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2023-01-31,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,156,0,156
2023-01-31,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,73,0,73
2023-01-31,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2023-01-31,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,76,0,76
2023-01-31,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,37,0,37
2023-01-31,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2023-01-31,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,44,0,44
2023-01-31,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,26,0,26
2023-01-31,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2023-01-31,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,12,0,12
2023-01-31,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,4,0,4
2023-01-31,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2023-02-01,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,151,0,151
2023-02-01,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,87,0,87
2023-02-01,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,14,0,14
2023-02-01,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,90,0,90
2023-02-01,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,39,0,39
2023-02-01,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2023-02-01,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,60,0,60
2023-02-01,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,34,0,34
2023-02-01,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2023-02-01,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,18,0,18
2023-02-01,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,22,0,22
2023-02-01,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,1,0
2023-02-02,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,176,0,176
2023-02-02,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,93,0,93
2023-02-02,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2023-02-02,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,104,0,104
2023-02-02,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,47,0,47
2023-02-02,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2023-02-02,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,43,0,43
2023-02-02,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,27,0,27
2023-02-02,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-02-02,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,9,0,9
2023-02-02,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,17,0,17
2023-02-02,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2023-02-03,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,158,0,158
2023-02-03,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,86,0,86
2023-02-03,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,22,0,22
2023-02-03,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,90,0,90
2023-02-03,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,51,0,51
2023-02-03,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,14,0,14
2023-02-03,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,76,0,76
2023-02-03,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,30,0,30
2023-02-03,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2023-02-03,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,12,0,12
2023-02-03,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,16,0,16
2023-02-03,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2023-02-04,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,198,0,198
2023-02-04,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,93,0,93
2023-02-04,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,22,0,22
2023-02-04,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,121,0,121
2023-02-04,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,59,0,59
2023-02-04,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,14,0,14
2023-02-04,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,81,0,81
2023-02-04,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,33,0,33
2023-02-04,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2023-02-04,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,36,0,36
2023-02-04,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,7,0,7
2023-02-04,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2023-02-05,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,194,0,194
2023-02-05,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,80,0,80
2023-02-05,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,23,0,23
2023-02-05,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,108,0,108
2023-02-05,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,53,0,53
2023-02-05,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,14,0,14
2023-02-05,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,71,0,71
2023-02-05,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,42,0,42
2023-02-05,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-02-05,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,55,0,55
2023-02-05,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,14,0,14
2023-02-05,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2023-02-06,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,138,0,138
2023-02-06,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,73,0,73
2023-02-06,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2023-02-06,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,71,0,71
2023-02-06,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,46,0,46
2023-02-06,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-02-06,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,82,0,82
2023-02-06,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,27,0,27
2023-02-06,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2023-02-06,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,46,0,46
2023-02-06,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,12,0,12
2023-02-06,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2023-02-07,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,163,0,163
2023-02-07,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,76,0,76
2023-02-07,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,13,0,13
2023-02-07,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,95,0,95
2023-02-07,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,57,0,57
2023-02-07,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2023-02-07,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,51,0,51
2023-02-07,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,29,0,29
2023-02-07,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2023-02-07,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,33,0,33
2023-02-07,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,14,0,14
2023-02-07,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2023-02-08,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,141,0,141
2023-02-08,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,80,0,80
2023-02-08,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2023-02-08,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,80,0,80
2023-02-08,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,57,0,57
2023-02-08,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-02-08,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,63,0,63
2023-02-08,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,34,0,34
2023-02-08,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2023-02-08,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,39,0,39
2023-02-08,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,22,0,22
2023-02-08,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2023-02-09,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,154,0,154
2023-02-09,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,83,0,83
2023-02-09,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,17,0,17
2023-02-09,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,89,0,89
2023-02-09,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,50,0,50
2023-02-09,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2023-02-09,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,70,0,70
2023-02-09,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,47,0,47
2023-02-09,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-02-09,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,51,0,51
2023-02-09,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,20,0,20
2023-02-09,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2023-02-10,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,164,0,164
2023-02-10,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,83,0,83
2023-02-10,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,17,0,17
2023-02-10,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,113,0,113
2023-02-10,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,53,0,53
2023-02-10,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2023-02-10,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,65,0,65
2023-02-10,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,20,0,20
2023-02-10,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2023-02-10,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,27,0,27
2023-02-10,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,8,0,8
2023-02-10,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2023-02-11,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,190,0,190
2023-02-11,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,84,0,84
2023-02-11,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,24,0,24
2023-02-11,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,110,0,110
2023-02-11,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,42,0,42
2023-02-11,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2023-02-11,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,71,0,71
2023-02-11,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,38,0,38
2023-02-11,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2023-02-11,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,59,0,59
2023-02-11,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,20,0,20
2023-02-11,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2023-02-12,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,163,0,163
2023-02-12,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,89,0,89
2023-02-12,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,23,0,23
2023-02-12,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,113,0,113
2023-02-12,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,54,0,54
2023-02-12,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2023-02-12,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,60,0,60
2023-02-12,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,34,0,34
2023-02-12,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-02-12,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,49,1,0
2023-02-12,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,16,0,16
2023-02-12,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2023-02-13,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,151,0,151
2023-02-13,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,81,0,81
2023-02-13,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2023-02-13,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,84,0,84
2023-02-13,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,47,0,47
2023-02-13,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2023-02-13,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,54,0,54
2023-02-13,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,31,0,31
2023-02-13,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2023-02-13,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,20,0,20
2023-02-13,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,9,0,9
2023-02-13,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2023-02-14,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,141,0,141
2023-02-14,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,77,0,77
2023-02-14,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2023-02-14,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,92,0,92
2023-02-14,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,44,0,44
2023-02-14,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2023-02-14,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,60,0,60
2023-02-14,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,38,0,38
2023-02-14,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2023-02-14,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,55,0,55
2023-02-14,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,9,0,9
2023-02-14,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2023-02-15,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,173,0,173
2023-02-15,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,83,0,83
2023-02-15,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,15,0,15
2023-02-15,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,92,0,92
2023-02-15,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,46,0,46
2023-02-15,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-02-15,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,55,0,55
2023-02-15,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,42,0,42
2023-02-15,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2023-02-15,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,43,0,43
2023-02-15,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,23,0,23
2023-02-15,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2023-02-16,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,167,0,167
2023-02-16,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,84,0,84
2023-02-16,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,19,0,19
2023-02-16,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,104,0,104
2023-02-16,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,51,0,51
2023-02-16,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2023-02-16,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,60,0,60
2023-02-16,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,40,0,40
2023-02-16,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2023-02-16,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,35,0,35
2023-02-16,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,21,0,21
2023-02-16,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2023-02-17,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,166,0,166
2023-02-17,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,89,0,89
2023-02-17,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,20,0,20
2023-02-17,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,83,0,83
2023-02-17,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,40,0,40
2023-02-17,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2023-02-17,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,62,0,62
2023-02-17,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,31,0,31
2023-02-17,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-02-17,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,61,0,61
2023-02-17,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,24,0,24
2023-02-17,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2023-02-18,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,188,0,188
2023-02-18,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,84,0,84
2023-02-18,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,22,0,22
2023-02-18,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,96,0,96
2023-02-18,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,49,0,49
2023-02-18,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,13,0,13
2023-02-18,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,77,0,77
2023-02-18,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,38,0,38
2023-02-18,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2023-02-18,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,81,0,81
2023-02-18,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,11,0,11
2023-02-18,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2023-02-19,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,168,0,168
2023-02-19,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,100,0,100
2023-02-19,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,22,0,22
2023-02-19,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,113,0,113
2023-02-19,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,68,0,68
2023-02-19,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2023-02-19,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,86,0,86
2023-02-19,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,43,0,43
2023-02-19,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2023-02-19,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,19,0,19
2023-02-19,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,16,0,16
2023-02-19,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2023-02-20,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,148,0,148
2023-02-20,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,81,0,81
2023-02-20,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,14,0,14
2023-02-20,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,91,0,91
2023-02-20,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,55,0,55
2023-02-20,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2023-02-20,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,42,0,42
2023-02-20,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,21,0,21
2023-02-20,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2023-02-20,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,25,0,25
2023-02-20,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,16,0,16
2023-02-20,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2023-02-21,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,159,0,159
2023-02-21,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,77,0,77
2023-02-21,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
